COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
28085 MS Lincoln,Poorly stocked,21889.681135793355,83795994.29454726,8,9154.01520069457,41.81886042061251
28085 MS Lincoln,Nonstocked,18.460311685374744,386.0160842775506,1,19.64729203421048,106.42990415907292
28085 MS Lincoln,Unavailable,100788.09505178999,463532460.43596435,26,21529.804003658843,21.361455430421366
28087 MS Lowndes,Overstocked,15102.360316819186,59524264.8855108,6,7715.197008859255,51.0860345469774
28087 MS Lowndes,Fully stocked,62478.93207213323,337592809.3143249,12,18373.698846838786,29.40783114798756
28087 MS Lowndes,Medium stocked,40595.47818101829,221184729.0548961,8,14872.280559984609,36.63531315893852
28087 MS Lowndes,Poorly stocked,16676.323572284058,81271757.15287256,4,9015.084977573564,54.05918719733034
28087 MS Lowndes,Unavailable,169106.8514170271,954921897.6075467,32,30901.810587853048,18.273541449629043
28089 MS Madison,Overstocked,20243.585365908963,120608794.8840928,6,10982.203553207926,54.25028894191052
28089 MS Madison,Fully stocked,105615.46576656048,567811167.465935,22,23828.788627748894,22.561836426889542
28089 MS Madison,Medium stocked,89988.1330779824,483681239.1732298,19,21992.754242550654,24.43961608081374
28089 MS Madison,Poorly stocked,37199.68347776374,201826759.6782472,8,14206.574523024445,38.190041405907344
28089 MS Madison,Nonstocked,8212.728883534612,44399824.870765775,2,6663.319358305272,81.13404755956705
28089 MS Madison,Unavailable,206967.77909597277,1070168418.422397,41,32713.428717002396,15.806049067102803
28091 MS Marion,Overstocked,14420.425879437647,65530676.83676556,5,8095.102027569854,56.13635890679768
28091 MS Marion,Fully stocked,104234.4900038333,568712260.9855528,21,23847.688797565956,22.878884711470203
28091 MS Marion,Medium stocked,94523.02420704768,497781725.0781633,21,22311.02250185238,23.603796735260254
28091 MS Marion,Poorly stocked,35927.87279673861,170962817.7647013,9,13075.27505503044,36.393123325178784
28091 MS Marion,Nonstocked,20448.824123551727,95166982.5832153,6,9755.356609740891,47.70619841414381
28091 MS Marion,Unavailable,65458.15542207002,325960397.53087366,18,18054.37336300747,27.581549230335046
28093 MS Marshall,Overstocked,29734.83411286215,139728625.09342706,10,11820.686320744117,39.75366493008596
28093 MS Marshall,Fully stocked,101979.02419261151,460064423.12511396,30,21449.112408794776,21.03286688474588
28093 MS Marshall,Medium stocked,109339.86826728325,528920407.6700197,29,22998.269666868848,21.033745541607175
28093 MS Marshall,Poorly stocked,25366.497825815102,93059234.59133309,12,9646.721442611117,38.02937839055494
28093 MS Marshall,Nonstocked,12.8377161191453,162.8593445899943,1,12.761635654961879,99.4073676074675
28093 MS Marshall,Unavailable,160958.21681606924,833275666.0990773,36,28866.5146164042,17.934166510673172
28095 MS Monroe,Overstocked,29952.265051278075,145263155.6868091,8,12052.51657069216,40.23908225323972
28095 MS Monroe,Fully stocked,121105.12337841885,649809681.7451174,25,25491.364846651846,21.04895658873046
28095 MS Monroe,Medium stocked,91171.61421400576,453557631.5186679,19,21296.892531979116,23.35912631972188
28095 MS Monroe,Poorly stocked,38270.27995911559,181155784.98798528,11,13459.412505305916,35.16935993069479
28095 MS Monroe,Nonstocked,11870.187122292235,54225121.48209094,3,7363.770873818043,62.03584491089333
28095 MS Monroe,Unavailable,182999.22372796386,956791949.7429427,45,30932.05375889132,16.90283331740966
28097 MS Montgomery,Overstocked,25148.621847294053,120520166.845199,7,10978.167736248113,43.65315842318948
28097 MS Montgomery,Fully stocked,104756.2469128886,532694109.95013136,22,23080.167026044925,22.03225841532633
28097 MS Montgomery,Medium stocked,74203.77221574233,381225064.84497255,16,19524.98565543577,26.312659144427624
28097 MS Montgomery,Poorly stocked,20204.564218180145,105390895.79535183,4,10266.00680865505,50.810335218305056
28097 MS Montgomery,Nonstocked,1567.808721672538,2381217.4421520266,1,1543.1193868758264,98.42523297291183
28097 MS Montgomery,Unavailable,75042.66455115624,395185829.2319077,17,19879.28140632623,26.490639058764522
28099 MS Neshoba,Overstocked,29010.654995984,142498558.41044012,8,11937.27600461848,41.14790240437859
28099 MS Neshoba,Fully stocked,119223.15857826688,625296477.7084237,25,25005.92885114296,20.97405332096383
28099 MS Neshoba,Medium stocked,122439.05942156045,624070588.5762373,27,24981.404855937093,20.40313358658331
28099 MS Neshoba,Poorly stocked,31692.125109815177,150427449.30713367,8,12264.886844448818,38.70010862935264
28099 MS Neshoba,Nonstocked,2111.4805739431526,2303458.1072159284,2,1517.7147647749653,71.87917253440129
28099 MS Neshoba,Unavailable,82619.66029095977,417215812.39264965,22,20425.861362318352,24.722761253659314
28101 MS Newton,Overstocked,27841.229377160667,144836054.96605313,7,12034.785206477643,43.22648631439488
28101 MS Newton,Fully stocked,131140.6463295893,701312528.0503752,25,26482.305942843708,20.193819905605036
28101 MS Newton,Medium stocked,94411.73925356212,504516163.9060926,20,22461.43726269743,23.790936847771256
28101 MS Newton,Poorly stocked,34148.79246789138,178595672.8793283,8,13363.969203770574,39.134529328778264
28101 MS Newton,Nonstocked,6319.84164540542,8619391.622220818,5,2935.8800422055424,46.454962116652915
28101 MS Newton,Unavailable,99363.55277388303,491794615.0422486,25,22176.442795052786,22.318488194075222
28103 MS Noxubee,Overstocked,26973.428572745146,135173284.47930813,7,11626.40462392859,43.1031768637536
28103 MS Noxubee,Fully stocked,116585.3720559213,618333045.8274523,24,24866.30342104456,21.32883652772253
28103 MS Noxubee,Medium stocked,136220.25195460097,710828334.342881,26,26661.364075059642,19.5722469254757
28103 MS Noxubee,Poorly stocked,22996.117818999926,112733097.89936152,8,10617.584372132935,46.17120357315459
28103 MS Noxubee,Unavailable,171913.04110732168,844574628.5874432,38,29061.566175749085,16.904806051104966
28105 MS Oktibbeha,Overstocked,19507.896180012416,67119371.11594418,9,8192.641278363419,41.996539261663244
28105 MS Oktibbeha,Fully stocked,128437.24752386477,653147085.8593388,27,25556.74247354969,19.898232768341614
28105 MS Oktibbeha,Medium stocked,71143.94835028196,375480455.1331308,15,19377.318058315777,27.236776293199615
28105 MS Oktibbeha,Poorly stocked,15277.121839489393,65033167.2685083,5,8064.314432641395,52.786869918103164
28105 MS Oktibbeha,Unavailable,84340.12957617523,395234851.03740275,25,19880.514355453754,23.571832833737652
28107 MS Panola,Overstocked,10727.366126004306,46858837.80960205,4,6845.351547554154,63.81204358225712
28107 MS Panola,Fully stocked,92374.63046259162,480340823.3701694,20,21916.679113637845,23.725863912942316
28107 MS Panola,Medium stocked,82002.25507927517,390446309.49438363,21,19759.714307003116,24.09654989109816
28107 MS Panola,Poorly stocked,34757.20307967034,177043519.94518316,7,13305.770174822019,38.28205090128391
28107 MS Panola,Nonstocked,353.810529837285,121270.28848315054,1,348.23883827504153,98.42523297291184
28107 MS Panola,Unavailable,241809.0276478434,1236277660.3085473,51,35160.740326513995,14.540706221158976
28109 MS Pearl River,Overstocked,7059.391407046047,19948902.20439416,4,4466.419394144952,63.2691847867647
28109 MS Pearl River,Fully stocked,136371.50187432568,691000925.8373828,30,26286.896466440896,19.275945564246854
28109 MS Pearl River,Medium stocked,168571.2609478898,883478952.6278107,39,29723.373843287216,17.632527440413202
28109 MS Pearl River,Poorly stocked,46589.13147494063,196540302.28467068,14,14019.283230061039,30.09131697937261
28109 MS Pearl River,Nonstocked,7422.623578809614,15506852.948321695,6,3937.8741661360505,53.05232205736584
28109 MS Pearl River,Unavailable,132479.8506140435,645033429.9118756,35,25397.508340620258,19.17084614973743
28111 MS Perry,Overstocked,7032.58265524717,38158242.054904826,3,6177.235794018618,87.83737208420355
28111 MS Perry,Fully stocked,112965.08941869771,418202316.5590687,47,20449.99551489116,18.102933941914205
28111 MS Perry,Medium stocked,179896.12658897522,610423420.2386385,72,24706.748475642005,13.73389685709672
28111 MS Perry,Poorly stocked,58349.06526949543,233470770.73374563,21,15279.750349195685,26.18679541587079
28111 MS Perry,Nonstocked,560.8753359576677,162076.04696588006,2,402.5866949687732,71.7782846131709
28111 MS Perry,Unavailable,64250.90738984665,324080573.12313175,19,18002.23800317982,28.018651773974245
28113 MS Pike,Overstocked,6553.196257806359,23626534.362101864,2,4860.713359384799,74.17316936898655
28113 MS Pike,Fully stocked,44159.38768662975,191984500.92023757,13,13855.84717439672,31.376900587305673
28113 MS Pike,Medium stocked,90432.7576622846,458400143.55233073,19,21410.281258132287,23.675360357899983
28113 MS Pike,Poorly stocked,20173.779493371447,82154819.55881213,6,9063.929587039614,44.92925874409291
28113 MS Pike,Nonstocked,11708.148868407867,31417466.67968437,5,5605.12860509769,47.8737387788263
28113 MS Pike,Unavailable,65427.17738987101,293217212.42713034,20,17123.586435882244,26.17197794403584
28115 MS Pontotoc,Overstocked,10974.661051707766,45156855.406607635,3,6719.885073913663,61.23091220997647
28115 MS Pontotoc,Fully stocked,52994.84706499382,276953126.23414224,12,16641.908731697284,31.402880946684032
28115 MS Pontotoc,Medium stocked,95292.78799729151,491471796.1855273,19,22169.163181895867,23.264261281269235
28115 MS Pontotoc,Poorly stocked,7438.078231126703,38022572.64534766,2,6166.244614459247,82.90104544282534
28115 MS Pontotoc,Nonstocked,4402.702132090624,20048262.301797546,1,4477.528593074258,101.69955765206635
28115 MS Pontotoc,Unavailable,143421.7567457261,765664572.7935104,33,27670.64460386694,19.29319876685412
28117 MS Prentiss,Overstocked,35642.851955308266,167966672.50941283,9,12960.195697188095,36.36127578522218
28117 MS Prentiss,Fully stocked,77692.13514568807,398409724.6035846,18,19960.203521096286,25.69140812473099
28117 MS Prentiss,Medium stocked,46451.44001037337,238706914.88934243,11,15450.142876017115,33.26084804382134
28117 MS Prentiss,Poorly stocked,12141.504396144317,73740834.27762806,2,8587.248353088902,70.72639495823834
28117 MS Prentiss,Nonstocked,332.996908193297,67408.96281294111,2,259.63236087387315,77.96839985167749
28117 MS Prentiss,Unavailable,94499.81797712392,508777294.88956267,21,22556.092190128205,23.86892660003692
28119 MS Quitman,Fully stocked,18084.521981835293,88392344.07217488,4,9401.720271959535,51.987662606747044
28119 MS Quitman,Medium stocked,13518.327040411921,66444063.478154466,3,8151.32280541965,60.2983104422015
28119 MS Quitman,Poorly stocked,13050.964395913525,71967181.44554736,3,8483.347301952654,65.00168910589422
28119 MS Quitman,Unavailable,215074.44078359986,1194904032.2151108,38,34567.38393652477,16.072288185700888
28121 MS Rankin,Overstocked,4617.8515005266945,6721099.443954103,4,2592.5083305467124,56.141006921747504
28121 MS Rankin,Fully stocked,117151.44524181861,608757015.0571157,26,24673.00174395316,21.06077453250729
28121 MS Rankin,Medium stocked,135518.89880893758,730212727.9911809,26,27022.448593552377,19.939985368129502
28121 MS Rankin,Poorly stocked,45070.75686466561,185498749.2242223,14,13619.7925543755,30.218690569745217
28121 MS Rankin,Nonstocked,7538.737914272661,38552572.33401408,2,6209.071777167186,82.36221828871257
28121 MS Rankin,Unavailable,227324.62706496063,1095924213.454386,50,33104.74608654152,14.562762738892104
28123 MS Scott,Overstocked,33112.03740950257,143198998.01983637,13,11966.578375619172,36.13966192302313
28123 MS Scott,Fully stocked,126279.48027835797,519967164.4292815,45,22802.788523101324,18.057398140091422
28123 MS Scott,Medium stocked,87740.2902005423,387245566.1737773,29,19678.55599818689,22.428186587038738
28123 MS Scott,Poorly stocked,35159.60008966414,133395163.55874671,16,11549.682400773916,32.84929968293119
28123 MS Scott,Nonstocked,491.3967346453682,238341.60200896274,2,488.2024190937226,99.34995181562391
28123 MS Scott,Unavailable,101023.00284838348,491199238.1956593,26,22163.01509713106,21.93858277049394
28125 MS Sharkey,Overstocked,5913.951991787288,11408799.321501462,5,3377.6914189282393,57.11394721531124
28125 MS Sharkey,Fully stocked,53397.49438879112,159752829.9685112,23,12639.336611092815,23.67028033013097
28125 MS Sharkey,Medium stocked,36493.90848204416,129388639.88201977,14,11374.912741732122,31.169346378256087
28125 MS Sharkey,Poorly stocked,21151.936170267403,73118554.14909424,8,8550.938787589012,40.426269816418944
28125 MS Sharkey,Unavailable,175626.04178698937,965400009.0784442,37,31070.88684087476,17.691503221691658
28127 MS Simpson,Overstocked,9535.95231926574,25132234.767140705,5,5013.206036773345,52.57163489214424
28127 MS Simpson,Fully stocked,110285.34515226666,548220970.7789477,25,23414.11904768035,21.230489885445245
28127 MS Simpson,Medium stocked,126167.6725559269,667209518.6790624,25,25830.399119623806,20.473072536210772
28127 MS Simpson,Poorly stocked,8590.143079480571,15195697.79916168,5,3898.1659532607996,45.379522985739534
28127 MS Simpson,Nonstocked,9787.900653522516,22287078.466931134,6,4720.919239611194,48.23219408047636
28127 MS Simpson,Unavailable,79605.41638736092,362098114.0634825,23,19028.87579610216,23.90399631038599
28129 MS Smith,Overstocked,12253.691850286155,47704696.6184986,6,6906.858665015421,56.36553252197319
28129 MS Smith,Fully stocked,131181.67506447114,603277580.8023129,39,24561.7096473823,18.72343041458427
28129 MS Smith,Medium stocked,112604.29529298778,481429055.0176859,35,21941.491631557,19.48548372374865
28129 MS Smith,Poorly stocked,27480.254457659656,85776302.63211887,13,9261.549688476485,33.70256160744896
28129 MS Smith,Nonstocked,18294.049493442468,74685027.01262486,7,8642.049931157819,47.23967721993742
28129 MS Smith,Unavailable,99259.89795689528,487169956.80673355,27,22071.92689383357,22.236499682297225
28131 MS Stone,Fully stocked,75401.83067818625,375181014.114023,21,19369.58993148856,25.68848761001261
28131 MS Stone,Medium stocked,109223.66559531367,446615503.26653373,37,21133.279519907308,19.348626879277752
28131 MS Stone,Poorly stocked,50300.40685912868,204396144.87939358,17,14296.71797579408,28.422668659188915
28131 MS Stone,Nonstocked,3270.40214329113,9476886.660537574,2,3078.4552393266295,94.13078589254663
28131 MS Stone,Unavailable,53657.27266657239,266773386.69522288,17,16333.19891188566,30.439860433049887
28133 MS Sunflower,Fully stocked,7604.596499907363,37949388.4031728,2,6160.307492582882,81.00768387458723
28133 MS Sunflower,Poorly stocked,2564.7951148218062,6691775.617526379,1,2586.8466552013438,100.85977785329139
28133 MS Sunflower,Nonstocked,1093.4384569438216,1216255.1803196038,1,1102.8395986359956,100.85977785329139
28133 MS Sunflower,Unavailable,432583.2200353664,2297801548.960664,74,47935.38931687803,11.081194807546858
28135 MS Tallahatchie,Overstocked,11262.168723399485,46701436.7532728,5,6833.84494653433,60.679653398688686
28135 MS Tallahatchie,Fully stocked,31764.990188297365,169683760.51581135,6,13026.27193466386,41.008266829129724
28135 MS Tallahatchie,Medium stocked,64701.26381753914,349311051.17851007,14,18689.86493205636,28.88639854819951
28135 MS Tallahatchie,Poorly stocked,38222.76223739538,216280337.67719597,8,14706.472645648104,38.475692976631535
28135 MS Tallahatchie,Nonstocked,6152.763999877679,37787871.0360395,1,6147.183992369149,99.9093089299599
28135 MS Tallahatchie,Unavailable,265072.7712451828,1430826456.100418,50,37826.266748126465,14.270144221315936
28137 MS Tate,Overstocked,4797.4826441841,6975308.461756697,4,2641.080926771593,55.051390961743806
28137 MS Tate,Fully stocked,41262.862805822624,209611633.4345423,11,14477.970625558759,35.0871695298751
28137 MS Tate,Medium stocked,55560.75438756359,306589160.3773701,11,17509.687615070983,31.51448861354959
28137 MS Tate,Poorly stocked,16578.46017298816,66785533.949644685,6,8172.241672249095,49.29433485966568
28137 MS Tate,Nonstocked,1567.808721672538,2381217.4421520266,1,1543.1193868758264,98.42523297291183
28137 MS Tate,Unavailable,149968.80194881654,775909691.0517535,32,27855.155556050184,18.573966847822774
28139 MS Tippah,Overstocked,27896.983330844214,111356297.30173703,10,10552.54932714067,37.826847447957846
28139 MS Tippah,Fully stocked,129059.15140705096,659951818.111769,27,25689.527401487343,19.90523501929971
28139 MS Tippah,Medium stocked,52398.68488554714,243488615.03628972,14,15604.121732295276,29.77960566449117
28139 MS Tippah,Poorly stocked,16246.510661429778,81124135.0016983,5,9006.893748773675,55.43894277653477
28139 MS Tippah,Nonstocked,9406.852330035228,47578334.97942405,2,6897.705051640295,73.32638814384858
28139 MS Tippah,Unavailable,87498.04819510182,445487796.3710168,21,21106.581825843256,24.12234588225342
28141 MS Tishomingo,Overstocked,29019.197084048814,156733547.7852924,8,12519.326970140703,43.141534667140355
28141 MS Tishomingo,Fully stocked,65158.97921045245,325838561.68027246,14,18050.998910871178,27.703010589790722
28141 MS Tishomingo,Medium stocked,67759.22114712326,347259868.2242937,14,18634.909933356095,27.501658988810924
28141 MS Tishomingo,Poorly stocked,31718.16023096355,138996405.18497133,9,11789.673667450314,37.17010564799761
28141 MS Tishomingo,Nonstocked,313.0725880133458,94951.75354653118,1,308.14242412646,98.42523297291183
28141 MS Tishomingo,Unavailable,83595.53608847743,425569050.4089715,22,20629.325010987915,24.677543773574058
28143 MS Tunica,Fully stocked,28826.90193649246,159991357.59690621,6,12648.769015082305,43.87835030954199
28143 MS Tunica,Medium stocked,38826.14607232914,219240078.10543117,7,14806.757852596604,38.13604838608789
28143 MS Tunica,Poorly stocked,7197.152555287652,38766010.22549644,2,6226.235638449322,86.509707702041
28143 MS Tunica,Nonstocked,5797.55141456501,16945467.595561095,2,4116.487288400281,71.00389447273476
28143 MS Tunica,Unavailable,221826.86855957238,1238801258.2993948,39,35196.6086192888,15.866702193398465
28145 MS Union,Overstocked,5194.540018083616,7364739.641762057,4,2713.8053802294035,52.2434204141638
28145 MS Union,Fully stocked,53580.225815014084,279289368.4694674,12,16711.95286223209,31.190523384373492
28145 MS Union,Medium stocked,43146.60025433294,202302195.88965017,11,14223.297644697244,32.96504837196041
28145 MS Union,Poorly stocked,12159.636807641506,30742377.766694598,5,5544.580936977528,45.59824462432246
28145 MS Union,Unavailable,134314.9479134013,694808015.5640652,30,26359.21120906438,19.624927544221894
28147 MS Walthall,Overstocked,7690.921194337886,40166262.965441585,2,6337.685931429672,82.40477013462996
28147 MS Walthall,Fully stocked,56728.74818349452,282045449.95219374,14,16794.208821858614,29.604405807680003
28147 MS Walthall,Medium stocked,105798.51959263216,576263212.2742981,23,24005.482962737868,22.68980989069493
28147 MS Walthall,Poorly stocked,21659.214567764593,100254899.6403524,7,10012.736870623956,46.2285316916612
28147 MS Walthall,Nonstocked,14087.920970872361,77580480.33659263,5,8807.978220715162,62.521490849687446
28147 MS Walthall,Unavailable,89097.52431643466,456706098.6487182,20,21370.683158212752,23.98572050365128
28149 MS Warren,Overstocked,7959.436402709896,40087232.406056024,3,6331.447891758727,79.54643484057617
28149 MS Warren,Fully stocked,39692.73171468219,166825840.8982154,11,12916.107807625925,32.54023406720658
28149 MS Warren,Medium stocked,64334.80584298767,343924467.0185465,13,18545.200646489284,28.82607696330005
28149 MS Warren,Poorly stocked,83156.56426312686,452054781.57492054,15,21261.579940703385,25.568131787439853
28149 MS Warren,Nonstocked,2244.137236561431,2745132.0129815238,3,1656.8439917450055,73.82988726142689
28149 MS Warren,Unavailable,159426.06331683393,830910588.6103843,32,28825.519745711168,18.080807583152218
28151 MS Washington,Overstocked,2946.2252162136965,4408109.311265802,2,2099.5497877558896,71.26236569430014
28151 MS Washington,Fully stocked,10228.305651284656,54132769.729515746,2,7357.497518145402,71.93271074394725
28151 MS Washington,Medium stocked,29661.13570201089,173325816.86958033,5,13165.326310790035,44.38577957046157
28151 MS Washington,Poorly stocked,6152.763999877679,37787871.0360395,1,6147.183992369149,99.9093089299599
28151 MS Washington,Nonstocked,6848.584269919879,42060851.37360476,1,6485.433784536294,94.69743714801609
28151 MS Washington,Unavailable,434642.60504939605,2316473703.680884,75,48129.75902371509,11.07341030643907
28153 MS Wayne,Overstocked,41777.322098418954,221656394.51753974,11,14888.129315583597,35.6368684438657
28153 MS Wayne,Fully stocked,116472.75103061914,424858152.9325046,42,20612.087544266462,17.696918259316995
28153 MS Wayne,Medium stocked,170808.93226560985,719854161.4492166,53,26830.098051427554,15.707666862354975
28153 MS Wayne,Poorly stocked,67394.47105030715,264853201.80108052,24,16274.311100660469,24.14784306046764
28153 MS Wayne,Nonstocked,10923.096087929891,49355793.95661664,7,7025.367887635255,64.31663542169461
28153 MS Wayne,Unavailable,78940.33914583235,389340190.7478566,22,19731.705216424063,24.99571883010563
28155 MS Webster,Overstocked,35958.15710294127,208960178.2602214,7,14455.454965521541,40.20076703079738
28155 MS Webster,Fully stocked,84749.74276078005,462001685.2228735,17,21494.2244620008,25.361993749847418
28155 MS Webster,Medium stocked,54506.707680767584,299966519.5131818,10,17319.541550317717,31.775064551236564
28155 MS Webster,Poorly stocked,1936.8019111705,1820579.2670981712,2,1349.2884299134012,69.66579401493688
28155 MS Webster,Nonstocked,324.1789449976741,101808.1420871801,1,319.0738818630884,98.42523297291183
28155 MS Webster,Unavailable,90856.72097065044,501499430.79671144,21,22394.18296783143,24.64780010613134
28157 MS Wilkinson,Overstocked,19981.461573945002,91095052.66834135,6,9544.372827396326,47.76613958931709
28157 MS Wilkinson,Fully stocked,115495.69279999226,551060288.2572653,28,23474.673336540072,20.325150460105856
28157 MS Wilkinson,Medium stocked,192350.9102659829,1030579747.983315,39,32102.64394069926,16.68962413346925
28157 MS Wilkinson,Poorly stocked,45034.727154485474,208136595.06965107,14,14426.939906634778,32.0351444722761
28157 MS Wilkinson,Nonstocked,4672.608584550301,10198636.309649337,4,3193.530383392232,68.34577143806669
28157 MS Wilkinson,Unavailable,56428.66715200785,227227670.3747632,22,15074.072786568438,26.713501394533772
28159 MS Winston,Overstocked,46100.58640292794,245697081.8127458,10,15674.727487670903,34.00114556173058
28159 MS Winston,Fully stocked,130697.97565771075,656134697.6200109,31,25615.126344018114,19.598716977149223
28159 MS Winston,Medium stocked,86160.69223283666,423989677.3352739,22,20591.00962399061,23.898379980915678
28159 MS Winston,Poorly stocked,20317.700989949375,95695518.62914045,6,9782.408631269727,48.147222149340735
28159 MS Winston,Nonstocked,6754.660880292973,36062092.32996937,3,6005.172131585353,88.90412469270977
28159 MS Winston,Unavailable,51847.98412475558,256145847.05704337,13,16004.55707156694,30.868234014763416
28161 MS Yalobusha,Overstocked,16533.59197550696,66299353.575741194,7,8142.441499681849,49.247867685038734
28161 MS Yalobusha,Fully stocked,95418.88634051615,465368010.9455607,24,21572.39001468221,22.60809242490842
28161 MS Yalobusha,Medium stocked,101397.0290199308,500921062.1708928,24,22381.265875077148,22.07290104198008
28161 MS Yalobusha,Poorly stocked,29933.613413922976,136329060.50160852,9,11676.003618602064,39.00632862844157
28161 MS Yalobusha,Nonstocked,532.7664885638752,187028.8212715753,2,432.46828932486517,81.17407881464659
28161 MS Yalobusha,Unavailable,86588.80043640544,459742587.858297,20,21441.60879827577,24.762565932557777
28163 MS Yazoo,Overstocked,1473.1126081068483,2207536.5745201563,1,1485.7781040653938,100.85977785329136
28163 MS Yazoo,Fully stocked,107678.22173251097,562004629.3245615,22,23706.636820193653,22.016185296117293
28163 MS Yazoo,Medium stocked,127777.520596732,678044737.9776826,24,26039.29219425295,20.3786175163262
28163 MS Yazoo,Poorly stocked,66264.49324420388,366011640.37990093,12,19131.430693492344,28.871315174761047
28163 MS Yazoo,Nonstocked,7952.129137889486,39412994.28546317,3,6277.976926165241,78.94711991349062
28163 MS Yazoo,Unavailable,288844.3009964159,1505599297.3308825,57,38802.05274635457,13.433553167744877
29001 MO Adair,Overstocked,211.31742075467633,42460.976709530514,1,206.0606141637225,97.51236477703532
29001 MO Adair,Fully stocked,41408.58690407373,236954322.09782988,8,15393.320697556777,37.174223629549644
29001 MO Adair,Medium stocked,42420.46873864118,223438548.01618436,10,14947.860984642062,35.237378155196865
29001 MO Adair,Poorly stocked,14234.770309836478,73961914.39904071,3,8600.111301549574,60.41622811157511
29001 MO Adair,Unavailable,257104.93515244205,1522661553.1501365,44,39021.29614902786,15.17718674901804
29003 MO Andrew,Overstocked,5843.1614937053655,8668574.943410404,4,2944.244375626861,50.38786586334457
29003 MO Andrew,Fully stocked,5590.194392624705,34358679.47007315,1,5861.627715069693,104.8555256468916
29003 MO Andrew,Medium stocked,5590.194392624705,34358679.47007315,1,5861.627715069693,104.8555256468916
29003 MO Andrew,Poorly stocked,11523.128348336915,45157992.514069796,5,6719.969681037987,58.317233635671975
29003 MO Andrew,Unavailable,224697.7894169191,1302746683.4451172,39,36093.58230274625,16.06316750886046
29005 MO Atchison,Fully stocked,23787.994711736148,122169913.40378433,5,11053.049959345353,46.464824350629996
29005 MO Atchison,Medium stocked,6578.730223736664,15916272.400061483,3,3989.5203220514472,60.6427104680002
29005 MO Atchison,Poorly stocked,7776.349832507744,45983897.54811211,2,6781.142790718399,87.20213129264006
29005 MO Atchison,Nonstocked,3091.921105079213,9090257.481245007,1,3015.005386602984,97.51236477703533
29005 MO Atchison,Unavailable,332495.8493975175,1954430192.6741037,58,44208.93792746105,13.296087156446507
29007 MO Audrain,Overstocked,1612.6669064583498,2472912.3591436786,1,1572.5496364641972,97.51236477703533
29007 MO Audrain,Fully stocked,43263.2959640747,227807264.4846386,9,15093.285410560506,34.88704472052657
29007 MO Audrain,Medium stocked,9641.925432536937,49648146.3641396,2,7046.144077730713,73.07818471560992
29007 MO Audrain,Poorly stocked,3162.5640551010524,8948046.468306705,1,2991.328545697832,94.58554810527785
29007 MO Audrain,Unavailable,419906.8733585575,2440900665.418528,74,49405.472018983164,11.765816459211885
29009 MO Barry,Overstocked,10265.056668950961,31739328.411914855,5,5633.766804893051,54.882958629285326
29009 MO Barry,Fully stocked,85727.8608853111,306720216.70656407,30,17513.429610061077,20.42909904574778
29009 MO Barry,Medium stocked,94986.60341639191,452887122.97547907,22,21281.144775962573,22.404364416182577
29009 MO Barry,Poorly stocked,24738.403379704825,130598980.02260025,6,11427.991075539054,46.19534615930178
29009 MO Barry,Nonstocked,158.75373906403405,24045.931556110092,1,155.0675064483533,97.67801839666032
29009 MO Barry,Unavailable,289561.9867592066,1542913881.0627275,58,39279.94247784392,13.565296645967642
29011 MO Barton,Fully stocked,10330.045386282147,47483668.79053656,2,6890.839483730307,66.70676871256582
29011 MO Barton,Medium stocked,46860.06824730175,261944919.79212767,8,16184.712533502956,34.538388736629486
29011 MO Barton,Poorly stocked,19487.120438400823,87313912.37212262,4,9344.191370692417,47.95060101480664
29011 MO Barton,Nonstocked,1721.6742310470247,2651865.713155697,1,1628.455008023156,94.58554810527785
29011 MO Barton,Unavailable,320011.2127563489,1856676540.3125281,59,43089.16964055502,13.464893704634775
29013 MO Bates,Overstocked,1507.6496316269381,2304134.393697046,1,1517.9375460462945,100.68238098584314
29013 MO Bates,Fully stocked,42315.27485351652,216009870.53595257,9,14697.274255315255,34.732786933779934
29013 MO Bates,Medium stocked,63940.77448835576,337638875.30300266,13,18374.95238913567,28.737456710790905
29013 MO Bates,Poorly stocked,2577.989404958168,3844146.7294580205,2,1960.6495682446725,76.05343778658731
29013 MO Bates,Unavailable,456978.35146992945,2625724319.982596,83,51241.82198148887,11.213183691670073
29015 MO Benton,Overstocked,1403.1876896683755,2231827.1211493094,1,1493.930092457244,106.46687563303196
29015 MO Benton,Fully stocked,146095.08710732337,803643306.7470771,26,28348.603259192103,19.404213940723995
29015 MO Benton,Medium stocked,109275.85052176543,611188387.3621845,19,24722.2245633799,22.623685329683852
29015 MO Benton,Poorly stocked,919.8779744062174,908637.461172427,1,953.2247694916593,103.6251324646584
29015 MO Benton,Nonstocked,66.75531779992659,2681.422736759745,2,51.78245587802634,77.57053308206
29015 MO Benton,Unavailable,216707.57850807882,1130838483.0972016,47,33627.941999135204,15.51765851044363
29017 MO Bollinger,Overstocked,7066.305191788398,13553771.136986904,4,3681.544667254073,52.09999522143931
29017 MO Bollinger,Fully stocked,61462.73318239503,357916330.68816966,13,18918.67676895426,30.780728076006227
29017 MO Bollinger,Medium stocked,93181.53622560813,578317180.9281614,17,24048.226149305927,25.80793054439577
29017 MO Bollinger,Poorly stocked,14667.614018699078,90687027.75587201,3,9522.973682409924,64.92517235775031
