COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
17003 IL Alexander,Poorly stocked,7183.614353632773,36173012.51711773,2,6014.400428730842,83.72387676531304
17003 IL Alexander,Nonstocked,1691.8732088289798,2421756.1327053253,1,1556.1992586765118,91.98084410554772
17005 IL Bond,Overstocked,1204.7631846178756,1254080.8710828037,1,1119.8575226709886,92.95250194968257
17005 IL Bond,Fully stocked,25045.35590448475,114719775.89096381,5,10710.731809309942,42.765340808720644
17005 IL Bond,Medium stocked,16298.074116688924,76496122.34764977,4,8746.206168828276,53.66404709052295
17005 IL Bond,Poorly stocked,3225.5661994848583,10743961.202995375,1,3277.7982248752555,101.61931339058361
17007 IL Boone,Medium stocked,2926.819180314693,4392836.679523756,2,2095.909511291877,71.61048845752487
17009 IL Brown,Overstocked,6880.5103711072325,13980903.076084115,4,3739.104582127132,54.34341902642063
17009 IL Brown,Fully stocked,32893.36745737874,177528650.51098603,6,13323.987785606307,40.50660912985188
17009 IL Brown,Medium stocked,12833.185368550607,40066658.04630964,4,6329.82290797378,49.32386407731502
17009 IL Brown,Poorly stocked,6143.559577735873,38771476.373118244,1,6226.67458384636,101.35288028151781
17009 IL Brown,Nonstocked,40.8442340435644,1711.0448082499631,1,41.36477738668447,101.27445979906213
17011 IL Bureau,Fully stocked,16148.14137313707,68133029.5944676,5,8254.273414084828,51.11593478996949
17011 IL Bureau,Medium stocked,9419.181861536152,33309420.849903855,3,5771.431438551779,61.27317131565108
17011 IL Bureau,Poorly stocked,7311.138596588014,21715279.840189643,2,4659.965647962402,63.73789234603117
17013 IL Calhoun,Overstocked,13263.260607610955,81623829.67317362,2,9034.590730806438,68.1174184696488
17013 IL Calhoun,Fully stocked,11651.169979225255,65082926.885028034,2,8067.39901610352,69.241106519673
17013 IL Calhoun,Medium stocked,22677.691586685374,132468306.14899653,4,11509.487657971424,50.75246576123702
17013 IL Calhoun,Poorly stocked,12182.34913131014,71971633.64388472,2,8483.609706008681,69.63853698959225
17015 IL Carroll,Overstocked,862.7051698193991,611910.187291697,1,782.2468838491445,90.67372159284754
17015 IL Carroll,Fully stocked,9568.947032179562,52439929.90263272,2,7241.541956146682,75.67752158930328
17015 IL Carroll,Medium stocked,28741.89747544422,145543648.2535818,6,12064.14722446563,41.97408064228429
17015 IL Carroll,Poorly stocked,12595.903447314407,64400083.6420736,2,8024.966270463297,63.710922396553556
17017 IL Cass,Fully stocked,22721.303426990416,138789316.23045376,3,11780.887752221975,51.84952434651075
17017 IL Cass,Medium stocked,11700.249437472838,53917799.76109077,3,7342.874080432727,62.75826955377056
17017 IL Cass,Poorly stocked,9096.300255472508,49492566.09493638,2,7035.095315270176,77.3401835657055
17019 IL Champaign,Fully stocked,1535.8898944339683,2423217.2733198903,1,1556.66864596159,101.35288028151781
17019 IL Champaign,Medium stocked,4607.669683301904,21808955.459879003,1,4670.005937884769,101.35288028151778
17021 IL Christian,Fully stocked,15440.11805351996,45579047.79537407,6,6751.2256513446555,43.72522041569199
17021 IL Christian,Medium stocked,4282.579124532745,14495347.530852174,1,3807.2756047930357,88.90146554404718
17021 IL Christian,Poorly stocked,138.07456663569303,19553.623480396644,1,139.83427148019416,101.27445979906211
17023 IL Clark,Overstocked,1618.146182364266,2335680.802830456,1,1528.2934282494498,94.44717942704455
17023 IL Clark,Fully stocked,44360.05586770473,213075490.30652204,9,14597.10554550189,32.90596745196834
17023 IL Clark,Medium stocked,20415.03948167561,103702642.98213552,4,10183.44946381802,49.88209536875307
17023 IL Clark,Poorly stocked,1324.6751542058237,1812054.659624801,1,1346.1257963596124,101.61931339058359
17025 IL Clay,Overstocked,1589.7472492708341,2181801.5323475786,1,1477.0922558687994,92.9136538242978
17025 IL Clay,Fully stocked,18034.61222925579,105838166.68636286,3,10287.767818451332,57.04457455293933
17025 IL Clay,Medium stocked,17632.594686265802,88640812.99067786,4,9414.925012482992,53.3950061236102
17025 IL Clay,Poorly stocked,1693.2419788211425,2776159.389164262,1,1666.1810793440975,98.40182916467231
17025 IL Clay,Nonstocked,132.78319908201829,15727.66466024557,1,125.40998628596357,94.44717942704453
17027 IL Clinton,Overstocked,4055.8044559073223,8942149.841894986,2,2990.3427632789835,73.72995408897283
17027 IL Clinton,Fully stocked,6564.887249039029,41731201.23358602,1,6459.969135652741,98.40182916467232
17027 IL Clinton,Medium stocked,21639.98610950741,117530652.16986972,4,10841.155481306858,50.09779316144688
17027 IL Clinton,Poorly stocked,1490.871551253341,2295265.704955609,1,1515.0134339191877,101.61931339058359
17029 IL Coles,Fully stocked,27642.94263598136,142317957.44377777,5,11929.70902594769,43.15643664657979
17029 IL Coles,Medium stocked,7846.454410849334,30282572.441240404,2,5502.960334332822,70.13308236040791
17029 IL Coles,Poorly stocked,1535.8898944339683,2423217.2733198903,1,1556.66864596159,101.35288028151781
17031 IL Cook,Overstocked,3601.429151611653,11636244.365350313,1,3411.193979437451,94.71778662953648
17031 IL Cook,Fully stocked,23675.42495691275,107100342.06181966,6,10348.929512844295,43.711694855228416
17031 IL Cook,Medium stocked,31405.842337645456,162028047.09058362,6,12729.023807448222,40.53075115960267
17031 IL Cook,Poorly stocked,15697.98088895537,78634799.86824371,3,8867.626507033532,56.48896230516199
17033 IL Crawford,Overstocked,7634.785179273458,28144487.73641602,3,5305.137862149863,69.48640646172983
17033 IL Crawford,Fully stocked,19430.8937801683,88567542.25116605,4,9411.033006592106,48.433351100901305
17033 IL Crawford,Medium stocked,14786.598469556633,95988740.55309866,2,9797.384373040524,66.25854075372274
17033 IL Crawford,Poorly stocked,6281.283724947396,24748930.593044292,2,4974.829704929033,79.20084369331201
17033 IL Crawford,Nonstocked,680.4970877433627,413076.5367403557,1,642.7103054567864,94.44717942704453
17035 IL Cumberland,Overstocked,5495.213061342019,26091030.897716396,1,5107.93802798315,92.95250194968256
17035 IL Cumberland,Fully stocked,2981.743102506682,9181062.819822436,1,3030.0268678383754,101.61931339058359
17037 IL DeKalb,Fully stocked,5852.599726962821,27071697.352627825,1,5203.04692969685,88.90146554404717
17037 IL DeKalb,Medium stocked,5402.1437274174805,26181549.822038215,1,5116.790969156177,94.71778662953648
17037 IL DeKalb,Poorly stocked,5947.900690776816,36285013.421179414,1,6023.7042939689045,101.27445979906211
17039 IL De Witt,Fully stocked,7178.568461170024,26951836.17473827,2,5191.515787777041,72.31965280903489
17039 IL De Witt,Poorly stocked,6256.62813853689,32434056.649727046,2,5695.090574321628,91.02491706744493
17041 IL Douglas,Fully stocked,2421.045765359537,4819132.647121698,1,2195.2522969175316,90.67372159284753
17041 IL Douglas,Medium stocked,4769.652965842686,30166243.310903333,1,5492.380477616543,115.15262256918031
17043 IL DuPage,Overstocked,1420.2278311423067,2068787.6194175894,1,1438.328063905307,101.27445979906211
17043 IL DuPage,Fully stocked,1486.975172694204,2267813.3388237134,1,1505.9260734922261,101.27445979906211
17043 IL DuPage,Medium stocked,4769.652965842686,30166243.310903333,1,5492.380477616543,115.15262256918031
17045 IL Edgar,Overstocked,1523.9354275866915,2381951.9776294217,1,1543.3573719749493,101.27445979906211
17045 IL Edgar,Fully stocked,1606.1116235304637,2645765.328277915,1,1626.5808705004233,101.27445979906211
17047 IL Edwards,Overstocked,1011.3297350496014,1056180.3066256521,1,1027.7063328722131,101.61931339058359
17047 IL Edwards,Fully stocked,10436.100858773387,38952317.98830886,3,6241.179214564253,59.803745661555574
17047 IL Edwards,Poorly stocked,1671.3266438170456,2884530.833841968,1,1698.3906599607665,101.61931339058361
17049 IL Effingham,Overstocked,10158.605156574064,53306182.117067136,2,7301.108280053593,71.87116899930633
17049 IL Effingham,Fully stocked,23873.064671829707,133083478.14227128,4,11536.181263410837,48.32300093009662
17049 IL Effingham,Medium stocked,31261.457815552134,173421973.4774501,6,13168.977692951345,42.12528337817939
17051 IL Fayette,Overstocked,14304.392119208323,56244707.89365681,5,7499.647184611874,52.42898210641993
17051 IL Fayette,Fully stocked,63790.556236869015,337954412.6156347,11,18383.536455634283,28.818586229867606
17051 IL Fayette,Medium stocked,25360.361958363064,133582288.92066348,5,11557.780449578693,45.574193572451335
17051 IL Fayette,Poorly stocked,2320.9424685464414,4805147.638755875,1,2192.0646976665344,94.44717942704453
17051 IL Fayette,Nonstocked,1769.2159980016295,2792156.1408634013,1,1670.9746080845757,94.44717942704453
17055 IL Franklin,Overstocked,491.47930679815795,259302.88083841093,1,509.2179109560179,103.60922706459846
17055 IL Franklin,Fully stocked,13793.062005027705,65783268.96368264,4,8110.688562858436,58.80266876130921
17055 IL Franklin,Medium stocked,38498.20569181727,235612473.6466006,5,15349.673405209656,39.87113978268396
17055 IL Franklin,Poorly stocked,9570.769706023888,62173183.39346828,1,7884.997361665271,82.38624064585333
17057 IL Fulton,Overstocked,6760.834249886811,16324631.322895758,3,4040.3751463070553,59.761487960967216
17057 IL Fulton,Fully stocked,60668.19800330566,321977282.2738412,13,17943.725429069662,29.57682281595368
17057 IL Fulton,Medium stocked,53783.482102708294,297305052.70232284,9,17242.536144730067,32.05916662629363
17057 IL Fulton,Poorly stocked,46828.36047028317,269654938.5627483,7,16421.173483120758,35.06672733832199
17057 IL Fulton,Nonstocked,5171.291777807298,21348130.686304033,1,4620.403736287992,89.34718702426629
17059 IL Gallatin,Fully stocked,29223.10175179143,144098615.60759395,8,12004.108280401088,41.07746118929765
17059 IL Gallatin,Medium stocked,11026.36187102181,56666272.07253887,4,7527.700317662684,68.27002782709411
17061 IL Greene,Fully stocked,17922.40019625342,99637722.84302947,3,9981.869706774853,55.69493816381529
17061 IL Greene,Medium stocked,8837.369043455888,36668264.30282962,3,6055.432627222403,68.52076220248468
17061 IL Greene,Poorly stocked,9200.606028803457,53609508.00423985,2,7321.8514055011965,79.5800992084584
17061 IL Greene,Nonstocked,737.152493287907,561134.7828513713,1,749.0893023207389,101.61931339058359
17063 IL Grundy,Fully stocked,5568.362847227204,25492823.354379583,1,5049.041825374354,90.67372159284754
17063 IL Grundy,Medium stocked,612.1698348961315,384364.90054766263,1,619.9716933438676,101.27445979906211
17063 IL Grundy,Poorly stocked,1215.5745858083694,1214859.6441105723,1,1102.2067156892904,90.67372159284753
17063 IL Grundy,Nonstocked,1486.975172694204,2267813.3388237134,1,1505.9260734922261,101.27445979906211
17065 IL Hamilton,Overstocked,1901.6823256715884,2800069.575605963,2,1673.3408426276947,87.99265892302734
17065 IL Hamilton,Fully stocked,33756.32386414926,195563397.75212792,6,13984.398369330298,41.427492003009135
17065 IL Hamilton,Medium stocked,32914.61435674008,193491227.542128,6,13910.112420182952,42.26120430706038
17065 IL Hamilton,Poorly stocked,5251.231015828984,29393072.66404401,1,5421.537850466785,103.24317924929296
17067 IL Hancock,Overstocked,6671.818446884945,13971505.38298538,4,3737.8476939256607,56.02442158285725
17067 IL Hancock,Fully stocked,23798.007717834782,113056360.97142854,6,10632.79647935709,44.67935553860933
17067 IL Hancock,Medium stocked,31007.8628135057,137216469.0735823,8,11713.943361378451,37.77733225869523
17069 IL Hardin,Overstocked,3221.939116161081,4860012.471822762,3,2204.5435971698907,68.42288192573265
17069 IL Hardin,Fully stocked,35778.05976924741,167423574.86814672,11,12939.22620824548,36.16525404590897
17069 IL Hardin,Medium stocked,35039.160507050314,157862515.61630833,11,12564.335064630692,35.85797970845389
17069 IL Hardin,Poorly stocked,8697.025220535475,34676786.41234308,3,5888.699891516215,67.70935742041746
17071 IL Henderson,Overstocked,407.64532174307993,170437.3589370998,1,412.84059749145285,101.27445979906211
17071 IL Henderson,Fully stocked,7202.858303223306,46544977.461401254,1,6822.387958874902,94.71778662953648
17071 IL Henderson,Medium stocked,30799.750474297573,170206092.46025118,5,13046.305701624931,42.35847856141591
17071 IL Henderson,Poorly stocked,2404.294867663631,4568706.923259305,1,2137.453373353277,88.90146554404716
17073 IL Henry,Overstocked,702.209155553111,505746.4532925945,1,711.1585289459689,101.27445979906211
17073 IL Henry,Fully stocked,15032.843201157768,62142687.32274929,3,7883.063320990723,52.43893796739396
17073 IL Henry,Medium stocked,7573.767808996806,47161418.13656195,1,6867.417137218472,90.67372159284753
17073 IL Henry,Poorly stocked,11159.001144219726,57320458.65313607,2,7571.027582378502,67.84682145408897
17075 IL Iroquois,Overstocked,1955.1789006122294,3051650.347904803,1,1746.897348989002,89.34718702426629
17075 IL Iroquois,Fully stocked,9528.946709609036,50213068.484466754,2,7086.118012315823,74.36412678402479
17075 IL Iroquois,Medium stocked,18205.38570782148,92737055.16388838,3,9630.008056273286,52.89647915636304
17075 IL Iroquois,Poorly stocked,200.100829404258,31963.883954511715,1,178.78446228493044,89.34718702426629
17077 IL Jackson,Overstocked,8570.036197137226,12118453.074329868,7,3481.1568586218386,40.620095161146466
17077 IL Jackson,Fully stocked,47728.82964656578,170828882.62311107,21,13070.152356537817,27.384187823843387
17077 IL Jackson,Medium stocked,64216.307089315946,293730061.9566754,18,17138.55483862847,26.68878921173578
17077 IL Jackson,Poorly stocked,30040.4320701577,152420613.6225103,11,12345.874356339056,41.09752591942078
17079 IL Jasper,Overstocked,4386.6862725988485,8706718.221785776,2,2950.714866229161,67.26523582642803
17079 IL Jasper,Fully stocked,16909.168529618284,99467114.94314538,3,9973.320156454689,58.98173017192012
17079 IL Jasper,Medium stocked,10117.3033018719,43837967.858178265,3,6621.024683398958,65.4425837186668
17079 IL Jasper,Poorly stocked,5495.213061342019,26091030.897716396,1,5107.93802798315,92.95250194968256
17081 IL Jefferson,Overstocked,6821.167180457056,13381327.026689831,4,3658.0496205887957,53.62791328541644
17081 IL Jefferson,Fully stocked,37735.00470761853,187536066.26049033,9,13694.380827934147,36.290921212391716
17081 IL Jefferson,Medium stocked,30320.774431647926,130744536.74192722,8,11434.357731937864,37.71129842911605
17081 IL Jefferson,Poorly stocked,13891.837997495053,88115256.16285962,2,9386.972683611028,67.5718553966989
17083 IL Jersey,Overstocked,921.2143728732394,848635.9207882358,1,921.2143728732394,100.0
17083 IL Jersey,Fully stocked,12060.100310381047,67822232.13130242,2,8235.425437177026,68.28654178015557
17083 IL Jersey,Medium stocked,45878.25910781007,241681865.72317666,9,15546.120600432014,33.88559396706822
17083 IL Jersey,Poorly stocked,5782.300858162587,28864261.29334739,1,5372.547002432588,92.91365382429781
17085 IL Jo Daviess,Overstocked,1124.4922608961926,1296918.8792071312,1,1138.8234627048791,101.27445979906211
17085 IL Jo Daviess,Fully stocked,16605.84698235229,81408292.68797135,3,9022.654414747987,54.334201828649455
17085 IL Jo Daviess,Medium stocked,25020.57354103373,131618829.46259426,5,11472.524981999135,45.85236610657306
17085 IL Jo Daviess,Poorly stocked,4769.652965842686,30166243.310903333,1,5492.380477616543,115.15262256918031
17085 IL Jo Daviess,Nonstocked,3125.6821932882976,7721603.161188218,1,2778.7772780826135,88.90146554404717
17087 IL Johnson,Overstocked,2420.6543388973837,2811336.0341083077,3,1676.7039196317005,69.2665570911477
17087 IL Johnson,Fully stocked,47245.79885642396,268995337.6779045,9,16401.077332843244,34.71436133969234
17087 IL Johnson,Medium stocked,62704.840180877254,322203205.1361428,13,17950.01964166454,28.62621065596569
17087 IL Johnson,Poorly stocked,8444.297809278207,27167787.231873438,4,5212.272751101331,61.725354420521796
17089 IL Kane,Overstocked,1955.1789006122294,3051650.347904803,1,1746.897348989002,89.34718702426629
17089 IL Kane,Fully stocked,11683.169914100767,42416392.371487364,3,6512.786836023989,55.745032246458315
17089 IL Kane,Medium stocked,5402.1437274174805,26181549.822038215,1,5116.790969156177,94.71778662953648
17089 IL Kane,Nonstocked,3741.0925741111537,12556251.091247503,1,3543.480081960036,94.71778662953648
17091 IL Kankakee,Fully stocked,4212.945642482746,18204199.320028946,1,4266.637941052527,101.27445979906209
17091 IL Kankakee,Medium stocked,10761.50401024273,55625952.036305636,2,7458.280769473997,69.30518970559555
17093 IL Kendall,Overstocked,118.91867145504587,14141.650420633137,1,118.91867145504585,99.99999999999999
17093 IL Kendall,Fully stocked,5865.536701836689,27464853.13114323,1,5240.692046967007,89.34718702426629
17093 IL Kendall,Medium stocked,2631.737879144564,7103708.525359233,1,2665.278320430951,101.27445979906211
17095 IL Knox,Fully stocked,11348.835928603687,55796360.465752274,2,7469.696142799403,65.81905130880187
17095 IL Knox,Medium stocked,40223.261134137894,225783393.09611526,6,15026.090412882362,37.35671844899111
17095 IL Knox,Poorly stocked,10993.497171305391,55496108.98154977,2,7449.571060238956,67.76343272897189
17097 IL Lake,Overstocked,411.6482589079727,173801.06622100016,1,416.89455048129395,101.27445979906211
17097 IL Lake,Fully stocked,13574.424155596394,51690427.15473935,5,7189.605493679006,52.96434980422291
17097 IL Lake,Medium stocked,13830.395947533696,79595474.786289,3,8921.629603737705,64.50740555499898
17097 IL Lake,Poorly stocked,7202.858303223306,46544977.461401254,1,6822.387958874902,94.71778662953648
17099 IL La Salle,Fully stocked,11756.812212073793,60865777.621988416,2,7801.652236673231,66.35856808754022
17099 IL La Salle,Medium stocked,13254.09366574441,73015981.29357004,2,8544.93892860388,64.47018667665314
17099 IL La Salle,Poorly stocked,10675.280769766021,51913157.797935076,3,7205.078611502797,67.4931064287194
17101 IL Lawrence,Overstocked,8440.433003241438,46594522.69872321,2,6826.018070494922,80.87284228040762
17101 IL Lawrence,Fully stocked,24506.34755035829,138279343.845873,4,11759.223777353376,47.984399769036386
17101 IL Lawrence,Medium stocked,9960.58994678593,51853549.452888176,2,7200.940872753239,72.29432103142473
17101 IL Lawrence,Poorly stocked,7906.571063066942,28735932.815853123,3,5360.590715196705,67.79918465840417
17103 IL Lee,Fully stocked,5884.840808137001,27370786.62958267,1,5231.709723367942,88.90146554404717
17103 IL Lee,Medium stocked,10555.570374078721,58093968.88105842,2,7621.939968345226,72.20775096211189
17105 IL Livingston,Fully stocked,4607.669683301904,21808955.459879003,1,4670.005937884769,101.35288028151778
17105 IL Livingston,Medium stocked,7120.871641554415,41689741.00999219,1,6456.759327247082,90.67372159284753
17107 IL Logan,Overstocked,1124.4922608961926,1296918.8792071312,1,1138.8234627048791,101.27445979906211
17107 IL Logan,Fully stocked,7179.57591584195,42379952.58088737,1,6509.988677477663,90.67372159284753
17107 IL Logan,Medium stocked,10751.229261037777,58918797.13129218,2,7675.858071335881,71.39516686852754
17107 IL Logan,Nonstocked,1486.975172694204,2267813.3388237134,1,1505.9260734922261,101.27445979906211
17109 IL McDonough,Fully stocked,25546.867717906956,142071941.8278109,5,11919.39351761703,46.65696651829527
17109 IL McDonough,Medium stocked,19683.214281147622,105409753.94115779,3,10266.925242795809,52.1608162983287
17109 IL McDonough,Poorly stocked,12904.547659482141,47646250.51020984,3,6902.626348732042,53.489874506837566
17111 IL McHenry,Fully stocked,19580.221564284922,111898557.11305922,3,10578.211432612756,54.024983312281925
17111 IL McHenry,Medium stocked,27206.59786978244,150331235.32519057,4,12260.963882386677,45.066141459769085
17111 IL McHenry,Poorly stocked,7820.715602448918,48826405.56647685,1,6987.589395956008,89.34718702426629
17113 IL McLean,Overstocked,1486.975172694204,2267813.3388237134,1,1505.9260734922261,101.27445979906211
17113 IL McLean,Medium stocked,13034.302426448843,49398602.02417639,5,7028.413905297296,53.92243999982258
17115 IL Macon,Overstocked,978.0073626837411,981034.1357147178,1,990.4716733530131,101.27445979906213
17115 IL Macon,Fully stocked,4769.652965842686,30166243.310903333,1,5492.380477616543,115.15262256918031
17115 IL Macon,Medium stocked,2973.950345388408,9071253.355294853,1,3011.8521469844522,101.27445979906211
17115 IL Macon,Poorly stocked,6143.559577735873,38771476.373118244,1,6226.67458384636,101.35288028151781
17117 IL Macoupin,Overstocked,6108.922916998945,8926306.780618079,4,2987.692551220436,48.90702652192186
17117 IL Macoupin,Fully stocked,20502.295895895986,103689035.86665562,4,10182.78134237673,49.66654170870225
17117 IL Macoupin,Medium stocked,57948.05782522752,302476086.46886647,11,17391.839651654638,30.01280854676574
17117 IL Macoupin,Poorly stocked,6564.887249039029,41731201.23358602,1,6459.969135652741,98.40182916467232
17119 IL Madison,Overstocked,5412.350829194003,11915907.865518412,3,3451.942621991045,63.778988667390244
17119 IL Madison,Fully stocked,52703.323954863445,246795888.02980667,11,15709.738636584845,29.807870657340494
17119 IL Madison,Medium stocked,35229.67955275481,201490478.9411623,6,14194.734197622804,40.29197647502541
17119 IL Madison,Poorly stocked,4078.97949219373,8208964.271988573,2,2865.1290148941935,70.24131943731075
17121 IL Marion,Overstocked,15224.831783873855,70679304.8797355,4,8407.098481624651,55.21964775025923
17121 IL Marion,Fully stocked,31987.53606036322,158140144.59078926,7,12575.378506859714,39.31337031751648
17121 IL Marion,Medium stocked,34873.90666744719,167744781.1783892,9,12951.632375047911,37.13846142490691
17121 IL Marion,Poorly stocked,2981.743102506682,9181062.819822436,1,3030.0268678383754,101.61931339058359
17123 IL Marshall,Overstocked,1208.536097656869,1498025.2177129798,1,1223.9384043786597,101.27445979906209
17123 IL Marshall,Fully stocked,12143.574203756136,59752435.15146011,3,7729.96993211876,63.65481696260231
17123 IL Marshall,Medium stocked,7573.767808996806,47161418.13656195,1,6867.417137218472,90.67372159284753
17123 IL Marshall,Poorly stocked,1399.5231888377127,2008908.0918728444,1,1417.3595492580012,101.27445979906209
17125 IL Mason,Fully stocked,14077.343740985809,81260462.2162039,3,9014.458509317345,64.03522337152279
17125 IL Mason,Medium stocked,7630.534750430077,41039289.71194196,2,6406.191513835811,83.95468631441251
17125 IL Mason,Poorly stocked,1309.0426605504585,1713592.687141023,1,1309.0426605504585,100.0
17127 IL Massac,Overstocked,4801.317360584862,21627117.01502929,2,4650.496426730085,96.85875932524473
17127 IL Massac,Fully stocked,21179.724885145042,103594452.84202377,5,10178.136020019765,48.05603507701117
17127 IL Massac,Medium stocked,21720.425911167626,108428672.30128959,5,10412.908926005719,47.940629564965796
17127 IL Massac,Poorly stocked,3102.4889478080504,4517792.144414014,2,2125.509855167464,68.50982842885436
17129 IL Menard,Fully stocked,8826.806276862564,46155976.09021613,2,6793.818962131397,76.9680306674434
17129 IL Menard,Medium stocked,7573.767808996806,47161418.13656195,1,6867.417137218472,90.67372159284753
17131 IL Mercer,Overstocked,1711.2018566444879,2314303.575527267,1,1521.2835289738948,88.90146554404717
17131 IL Mercer,Fully stocked,9467.209761246007,49884428.588494405,2,7062.890951196571,74.60372305373959
17131 IL Mercer,Medium stocked,13254.09366574441,73015981.29357004,2,8544.93892860388,64.47018667665314
17131 IL Mercer,Poorly stocked,8496.443777679375,30965496.13851029,3,5564.6649619281025,65.49404795152984
17133 IL Monroe,Overstocked,5307.647994004888,25129405.267770607,1,5012.923824253727,94.44717942704455
17133 IL Monroe,Fully stocked,11016.452560096646,58526703.926030524,2,7650.274761472984,69.44408574120769
17133 IL Monroe,Medium stocked,12730.190386967482,75621206.69780447,2,8696.045463186383,68.31041169729048
17133 IL Monroe,Poorly stocked,7326.9507484560245,46384054.9292736,1,6810.584037310868,92.95250194968257
17135 IL Montgomery,Overstocked,5199.191342265021,6986373.756270666,4,2643.174938643045,50.83819318508769
17135 IL Montgomery,Fully stocked,23800.48915272711,111722198.45521154,5,10569.87220619112,44.410315008084616
17135 IL Montgomery,Medium stocked,31111.702397051664,182810301.59380335,5,13520.735985655638,43.4586825661361
17135 IL Montgomery,Poorly stocked,5702.343338115788,16353163.276026936,2,4043.9044593099547,70.91653763251253
17135 IL Montgomery,Nonstocked,1009.1709530433866,873435.212255342,2,934.5775581808832,92.608448089241
17137 IL Morgan,Fully stocked,15678.940989445013,88974093.02407828,3,9432.607965142954,60.161001763403156
17137 IL Morgan,Medium stocked,16941.70683030715,93649318.73752837,3,9677.257810843337,57.120914130869124
17137 IL Morgan,Poorly stocked,5130.34144489855,20802253.335279793,1,4560.948731928456,88.90146554404717
17139 IL Moultrie,Fully stocked,5402.1437274174805,26181549.822038215,1,5116.790969156177,94.71778662953648
17141 IL Ogle,Overstocked,2703.6995909226152,5835507.5920279715,1,2415.679530075952,89.34718702426629
17141 IL Ogle,Fully stocked,21391.15866747286,116566506.85400511,4,10796.597003408302,50.47224028974867
17141 IL Ogle,Medium stocked,16192.677461982781,84273999.52900673,3,9180.087119902879,56.692830086043
17141 IL Ogle,Poorly stocked,4869.766078293148,19497506.899127614,1,4415.598136054459,90.67372159284754
17143 IL Peoria,Overstocked,1965.2637109416403,3961334.719623238,1,1990.3102068831477,101.27445979906211
17143 IL Peoria,Fully stocked,31941.84283096347,188502508.5684194,5,13729.62157411556,42.98318555623996
17143 IL Peoria,Medium stocked,27747.55057575906,142083025.83904025,5,11919.858465562427,42.95823673883455
17143 IL Peoria,Poorly stocked,7058.728876681596,40965275.94122724,1,6400.412169636205,90.67372159284754
17143 IL Peoria,Nonstocked,515.0389323152098,218093.63974651496,1,467.00496758226774,90.67372159284753
17145 IL Perry,Overstocked,8149.92713622063,52940607.651766375,1,7276.029662650254,89.27723574746426
17145 IL Perry,Fully stocked,20149.746767795325,112694703.0353699,3,10615.776139094583,52.68441465508354
17145 IL Perry,Medium stocked,17131.07481529128,98240784.34573966,2,9911.648921634567,57.85771779355831
17145 IL Perry,Poorly stocked,1492.5515257104964,2391418.216451511,1,1546.4210993295167,103.60922706459846
17147 IL Piatt,Medium stocked,6143.559577735873,38771476.373118244,1,6226.67458384636,101.35288028151781
17149 IL Pike,Overstocked,1082.2086348854602,1201218.0799437875,1,1096.0009488790545,101.27445979906213
17149 IL Pike,Fully stocked,53641.615673078544,275660802.3219309,11,16603.035936898134,30.95178198599787
17149 IL Pike,Medium stocked,37849.41414402463,208784818.0450692,6,14449.388154696004,38.17598893265078
17149 IL Pike,Poorly stocked,15090.270359589787,92720836.88213193,2,9629.165949454393,63.810426983735965
17149 IL Pike,Nonstocked,1376.526863450376,1641015.7929378848,3,1281.0213866044098,93.06185157864817
17151 IL Pope,Overstocked,8797.130665835572,10796582.586563159,11,3285.8153609968954,37.35098961025607
17151 IL Pope,Fully stocked,82770.24903108731,256671956.6009887,34,16020.98488236565,19.355970375718453
17151 IL Pope,Medium stocked,62228.73417589862,255132676.38525805,23,15972.873141212198,25.668002656236805
17151 IL Pope,Poorly stocked,13952.358220101174,46226706.26484033,6,6799.02244920844,48.73027442352421
17151 IL Pope,Nonstocked,131.55230271468454,14844.380488471348,1,121.83751675272829,92.61526726519867
17153 IL Pulaski,Fully stocked,23702.68776446761,119314176.90134576,5,10923.102897132561,46.083815496684906
17153 IL Pulaski,Medium stocked,21518.702164243434,132253328.99169499,3,11500.14473785852,53.44255731634105
17153 IL Pulaski,Nonstocked,1448.4854344654198,2252294.2729350002,1,1500.7645627929119,103.60922706459843
17155 IL Putnam,Overstocked,1486.975172694204,2267813.3388237134,1,1505.9260734922261,101.27445979906211
17155 IL Putnam,Fully stocked,4935.563948100742,12112451.86969293,2,3480.2947963775896,70.51463283576427
17155 IL Putnam,Medium stocked,12045.271228730722,64837652.21532507,2,8052.1830713990275,66.84932965388718
17155 IL Putnam,Poorly stocked,7197.784244914168,30458681.508654445,2,5518.938440375508,76.67551919571771
17157 IL Randolph,Overstocked,4048.5077120830265,6022481.850125466,3,2454.0745404582694,60.61676832512703
17157 IL Randolph,Fully stocked,43363.77351413209,254880744.64522433,7,15964.984955997432,36.81641070926289
17157 IL Randolph,Medium stocked,20651.760145154258,98114390.61217842,5,9905.270850016086,47.9633250647658
17157 IL Randolph,Poorly stocked,26022.7154605258,149933463.47131285,5,12244.732070213413,47.054013593576
17159 IL Richland,Fully stocked,19003.836402033245,118055801.81645745,3,10865.348674407896,57.17450121410958
17159 IL Richland,Medium stocked,22646.603353982442,121901679.68388835,4,11040.909368520708,48.753047845380955
17161 IL Rock Island,Overstocked,10345.200040391217,32929904.239268325,4,5738.458350399375,55.46976692567047
