FIPS,Snow_Prob,Hover_county_name,Standardized_Jan_Temp,Standardized_Jan_Sun,Standardized_Jul_Temp,Standardized_Jul_Hum,Standardized_Topog,Standardized_LN_Water,Natural_Amenity_Rank,Urban_influence,Forest_Percent
29151,16.7,"OSAGE, MO",-0.15393,0.19547,-0.57664,-0.00045,0.77701,0.17876,4,9,41.95642110686454
29153,8.8,"OZARK, MO",0.23488,0.04493,-0.27938,-0.0689,1.53535,0.13608,4,9,56.193557439073906
29155,5.4,"PEMISCOT, MO",0.42515,-0.31638,-0.72659,-0.13736,-1.19466,0.78945,3,8,0.49032535761733
29157,3.4,"PERRY, MO",0.03634,0.55678,-0.21722,-0.0689,1.53535,0.44942,4,8,29.176039018896947
29159,7.2,"PETTIS, MO",-0.11257,0.2858,-0.91001,0.20493,-0.73966,-0.77412,3,7,12.18614330624984
29161,17.2,"PHELPS, MO",-0.12084,0.55678,-0.56908,-0.0689,0.77701,-0.73426,3,7,65.1055583633899
29163,14.1,"PIKE, MO",-0.33592,0.19547,-0.55103,-0.00045,0.77701,0.37959,4,4,29.44495921608305
29165,19.8,"PLATTE, MO",-0.3442,0.2858,-0.98985,0.20493,0.62534,0.33962,4,1,15.043234926197249
29167,11.1,"POLK, MO",0.0777,0.55678,-0.57747,-0.0689,-0.588,-0.01924,3,6,31.51703219665692
29169,14.1,"PULASKI, MO",-0.12084,0.55678,-0.56908,-0.0689,0.77701,-0.03403,4,7,70.03066595559694
29171,32.1,"PUTNAM, MO",-0.7661,0.2858,-0.75692,0.20493,0.62534,-0.49253,3,9,21.50957019147258
29173,14.1,"RALLS, MO",-0.36074,0.19547,-0.89952,-0.00045,-0.73966,0.60206,3,7,17.20398507519772
29175,9.7,"RANDOLPH, MO",-0.41865,0.19547,-0.74471,-0.00045,0.62534,0.1267,3,5,17.46850289005664
29177,16.825000000000003,"RAY, MO",-0.42692,0.2858,-1.31797,0.20493,0.62534,-0.08979,3,1,16.20509922307706
29179,7.775,"REYNOLDS, MO",0.19352,0.55678,-0.40311,-0.0689,1.53535,-0.40619,4,9,87.98909159153614
29181,6.6,"RIPLEY, MO",0.27624,0.55678,-0.58586,-0.0689,0.77701,-0.47168,4,9,70.54557949414242
29183,14.3,"ST. CHARLES, MO",-0.14566,0.19547,-0.94446,-0.00045,0.77701,0.98016,4,1,21.84650399658455
29185,12.25,"ST. CLAIR, MO",-0.08775,0.2858,-0.83039,0.20493,0.77701,0.76388,4,9,42.61243895637538
29186,7.0,"STE. GENEVIE, MO",0.03634,0.55678,-0.21722,-0.0689,1.53535,0.2194,4,4,56.414634941469856
29187,10.5,"ST. FRANCOIS, MO",0.03634,0.55678,-0.21722,-0.0689,1.53535,-0.1433,4,3,62.37472034399359
29189,15.55,"ST. LOUIS, MO",-0.12911,0.19547,-0.87346,-0.00045,0.77701,0.67297,4,1,22.99772502364861
29195,9.65,"SALINE, MO",-0.30283,0.2858,-0.62413,0.20493,-0.73966,0.17531,3,7,17.43836712098206
29197,30.6,"SCHUYLER, MO",-0.78264,0.19547,-0.77414,-0.00045,0.62534,-1.16436,3,9,20.92218781007227
29199,23.5,"SCOTLAND, MO",-0.78264,0.19547,-0.77414,-0.00045,0.62534,-0.82152,3,9,17.89947453704488
29201,0.7,"SCOTT, MO",0.1687,-0.31638,-0.59028,-0.13736,-0.73966,0.1735,3,7,12.78339495219175
29203,6.65,"SHANNON, MO",0.06943,0.55678,-0.18276,-0.0689,1.53535,-2.13854,3,9,79.5630238041994
29205,19.7,"SHELBY, MO",-0.45174,0.19547,-0.75227,-0.00045,-0.73966,-0.53929,2,9,20.6410331070532
29207,4.3,"STODDARD, MO",0.20179,-0.31638,-0.71715,-0.13736,-0.73966,-0.72176,2,8,9.46364019952048
29209,9.1,"STONE, MO",0.08598,0.04493,-0.62263,-0.0689,1.53535,1.26891,4,6,55.016467498751965
29211,28.2,"SULLIVAN, MO",-0.53447,0.2858,-0.86529,0.20493,0.62534,-1.29387,3,9,16.39247804911513
29213,7.0,"TANEY, MO",0.08598,0.04493,-0.62263,-0.0689,1.53535,0.65655,4,6,69.54057777649943
29215,14.216666666666669,"TEXAS, MO",0.12734,0.55678,-0.2838,-0.0689,1.53535,-1.41591,4,8,61.522784908091566
29217,9.7,"VERNON, MO",0.0198,0.2858,-0.93353,0.20493,-0.73966,-0.44087,3,8,19.64809130241306
29219,15.3,"WARREN, MO",-0.14566,0.19547,-0.94446,-0.00045,0.77701,0.25882,4,1,54.1354326509294
29221,14.8,"WASHINGTON, MO",-0.12084,0.55678,-0.56908,-0.0689,1.53535,-0.47277,4,4,75.35038520803667
29223,8.9,"WAYNE, MO",0.19352,0.55678,-0.40311,-0.0689,1.53535,0.36311,4,9,83.17852124506307
29225,1.3,"WEBSTER, MO",0.00325,0.04493,-0.52055,-0.0689,1.53535,-1.44308,3,2,36.41064678198629
29227,24.066666666666663,"WORTH, MO",-0.63374,0.2858,-0.83421,0.20493,0.62534,-1.21068,3,9,4.20491885552305
29229,11.35,"WRIGHT, MO",0.12734,0.55678,-0.2838,-0.0689,1.53535,-0.99223,4,6,42.23557639699267
29510,15.241666666666667,"ST. LOUIS CI, MO",-0.12911,0.19547,-0.87346,-0.00045,-0.73966,1.06758,3,1,0.0
30001,82.5,"BEAVERHEAD, MT",-0.88191,-0.49703,1.97262,1.91635,1.23201,-0.24588,5,8,36.3838972798066
30003,44.26666666666667,"BIG HORN, MT",-1.15491,-0.52714,-0.08621,1.71098,1.83868,-0.40416,4,6,11.74043684236921
30005,62.1,"BLAINE, MT",-1.77535,-0.46693,-0.16755,1.91635,1.23201,-0.54968,4,9,4.91828262318462
30007,43.4,"BROADWATER, MT",-1.12182,-0.34649,1.45396,1.91635,1.23201,0.79749,5,9,35.58567973121764
30009,73.15,"CARBON, MT",-0.88191,-0.52714,2.18773,1.71098,1.83868,-0.11122,5,6,22.3395966343877
30011,51.85,"CARTER, MT",-1.27072,-0.52714,0.11586,1.71098,0.01867,-0.62492,3,9,4.95915966386554
30013,44.375,"CASCADE, MT",-1.02255,-0.34649,0.69691,1.91635,1.23201,-0.27398,4,2,19.29668056617253
30015,44.3,"CHOUTEAU, MT",-1.52717,-0.46693,-0.12426,1.91635,-0.588,-0.19,3,6,2.3435307517084203
30017,51.35,"CUSTER, MT",-1.44445,-0.52714,-1.11365,1.71098,0.92868,-0.61433,3,8,6.4302418131912304
30019,72.68333333333334,"DANIELS, MT",-1.96562,-0.46693,-0.4732,1.43715,-0.588,-1.76698,2,9,0.0
30021,58.2,"DAWSON, MT",-1.48581,-0.46693,-1.04916,1.43715,0.92868,-0.37516,3,8,1.91077944664031
30023,78.9,"DEER LODGE, MT",-0.87364,-2.27347,1.8468,1.77944,1.23201,-0.19669,4,7,59.11199212103092
30025,63.4,"FALLON, MT",-1.53545,-0.52714,-0.13287,1.71098,0.01867,-0.86474,3,9,0.0
30027,47.6,"FERGUS, MT",-1.13836,-0.34649,1.59807,1.91635,1.23201,-0.63162,5,8,19.28307093072902
30029,80.375,"FLATHEAD, MT",-1.13836,-2.27347,1.92072,1.77944,1.83868,0.66923,5,7,83.105186579158
30031,95.4,"GALLATIN, MT",-0.99773,-0.49703,1.5025,1.91635,1.83868,0.0981,5,7,53.520556416800915
30033,46.1,"GARFIELD, MT",-1.48581,-0.46693,-0.53829,1.43715,0.92868,0.77957,4,9,5.81910910815939
30035,50.35,"GLACIER, MT",-1.22936,-0.46693,2.36374,1.91635,1.83868,0.26292,6,8,20.41411073858678
30037,45.6,"GOLDEN VALLE, MT",-0.79919,-0.34649,0.28415,1.91635,0.17034,-1.16773,4,6,9.30232558139534
30039,52.5,"GRANITE, MT",-0.93155,-2.27347,2.96957,1.77944,1.23201,-0.50665,4,9,72.74422152604285
30041,50.0,"HILL, MT",-1.73399,-0.46693,-0.07071,1.91635,-0.73966,-0.1212,3,7,1.80327868852459
30043,66.50416666666666,"JEFFERSON, MT",-1.10527,-0.49703,1.71318,1.91635,1.23201,-0.98515,4,9,60.584865929455056
30045,50.975,"JUDITH BASIN, MT",-1.03909,-0.34649,1.67453,1.91635,1.23201,-1.54356,4,6,25.15718973277093
30047,80.725,"LAKE, MT",-0.55928,-2.27347,1.74389,1.77944,1.83868,1.28784,5,8,51.6622102732841
30049,45.05,"LEWIS AND CL, MT",-1.22109,-0.34649,0.86662,1.91635,1.83868,0.11069,5,7,61.790426288167325
30051,44.8,"LIBERTY, MT",-1.52717,-0.46693,1.0857,1.91635,-0.73966,0.18361,4,9,0.8064516129032201
30053,79.46666666666667,"LINCOLN, MT",-0.86537,-2.27347,1.47898,1.77944,1.83868,0.36714,4,8,92.27025029722564
30055,58.90333333333333,"MCCONE, MT",-1.65953,-0.46693,-0.02008,1.43715,0.92868,0.3014,4,9,0.11858657243816
30057,46.66666666666666,"MADISON, MT",-0.94809,-0.49703,1.84994,1.91635,1.23201,-0.33318,5,9,39.27460457175727
30059,84.6,"MEAGHER, MT",-1.06391,-0.34649,2.10579,1.91635,1.23201,-1.00941,5,6,42.908755470256274
30061,70.7,"MINERAL, MT",-0.66683,-2.27347,1.68569,1.77944,1.83868,-0.56679,4,9,94.07054611177188
30063,76.45,"MISSOULA, MT",-0.99773,-2.27347,1.44872,1.77944,1.83868,-0.05119,4,7,84.80862750211008
30065,38.43333333333334,"MUSSELSHELL, MT",-0.79919,-0.34649,0.28415,1.91635,0.92868,-0.76271,4,6,26.31244896236392
30067,57.333333333333336,"PARK, MT",-0.91087,-0.52714,1.90214,1.71098,1.83868,-0.40319,5,8,58.39479458296021
30069,43.8,"PETROLEUM, MT",-1.097,-0.34649,0.26985,1.91635,0.92868,0.18375,4,9,13.69082701149425
30071,45.5,"PHILLIPS, MT",-1.81671,-0.46693,-0.53327,1.91635,0.92868,0.26018,4,9,3.92114285714285
30073,59.8,"PONDERA, MT",-1.16318,-0.46693,1.27646,1.91635,1.83868,0.04511,5,8,13.03194909065656
30075,38.4,"POWDER RIVER, MT",-1.21282,-0.52714,-0.01207,1.71098,0.92868,-1.90912,3,9,23.02476971710195
30077,63.59375,"POWELL, MT",-1.41963,-2.27347,2.43451,1.77944,1.83868,-0.56975,4,8,65.81886003090838
30079,36.9,"PRAIRIE, MT",-1.48581,-0.52714,-0.53829,1.71098,0.92868,-0.47771,3,9,1.93298969072164
30081,57.45,"RAVALLI, MT",-0.66683,-2.27347,1.55125,1.77944,1.83868,-0.63935,4,8,77.50324279786362
30083,66.15,"RICHLAND, MT",-1.71744,-0.46693,-0.42991,1.43715,0.92868,0.03097,3,8,1.64473684210526
30085,78.3,"ROOSEVELT, MT",-1.97389,-0.46693,-0.67003,1.43715,-0.588,-0.19003,2,8,1.92307692307692
30087,53.125,"ROSEBUD, MT",-1.28727,-0.52714,-0.60045,1.71098,0.92868,-0.56888,3,8,13.590714757889929
30089,85.0,"SANDERS, MT",-0.52619,-2.27347,1.42879,1.77944,1.83868,0.08645,4,9,81.52220457830525
30091,79.46111111111111,"SHERIDAN, MT",-2.24689,-0.46693,-0.63161,1.43715,-0.588,0.38056,3,9,0.0
30093,62.78333333333333,"SILVER BOW, MT",-1.46927,-0.49703,2.14084,1.91635,1.23201,-1.17749,4,7,53.961086542891714
30095,53.0,"STILLWATER, MT",-0.89019,-0.52714,0.72716,1.71098,1.83868,-0.22691,5,6,22.575147435389418
30097,45.3,"SWEET GRASS, MT",-0.50138,-0.52714,1.10509,1.71098,1.83868,-0.43731,5,9,33.25025803195208
30099,39.0,"TETON, MT",-0.97291,-0.46693,1.55522,1.91635,1.83868,0.01361,5,6,16.63370182618732
30101,40.9,"TOOLE, MT",-1.52717,-0.46693,1.0857,1.91635,-0.43633,0.39608,4,8,0.48780487804878
30103,40.9,"TREASURE, MT",-1.28727,-0.52714,-0.60045,1.71098,0.92868,-0.24696,3,6,16.02461318681319
30105,67.06666666666666,"VALLEY, MT",-1.95735,-0.46693,-0.59903,1.43715,0.92868,0.62945,3,8,1.11817904411764
30107,27.4,"WHEATLAND, MT",-0.93155,-0.34649,1.65206,1.91635,1.23201,-0.44922,5,9,9.12162162162162
30109,62.9,"WIBAUX, MT",-1.75881,-0.52714,0.03789,1.71098,0.92868,-1.20208,3,9,2.79288888888888
30111,46.62,"YELLOWSTONE, MT",-0.90673,-0.52714,0.14529,1.71098,0.92868,-0.27464,4,2,7.86765131096963
31001,32.1,"ADAMS, NE",-0.6751,0.85787,-0.93105,0.4103,-1.043,-0.97447,2,7,0.46485683054463
31003,49.8,"ANTELOPE, NE",-1.08046,0.70733,-0.896,0.4103,-0.73966,-0.88865,2,9,1.8445829678747399
31005,38.4,"ARTHUR, NE",-0.77437,1.09874,-0.01267,-0.95884,0.77701,-0.38444,3,9,0.0
31007,45.4,"BANNER, NE",-0.55101,0.70733,-0.10277,1.16332,0.01867,-1.98159,3,9,1.59383221965241
31009,38.7,"BLAINE, NE",-0.82401,1.09874,-0.62899,-0.95884,0.77701,-0.27757,3,9,0.0
31011,42.35,"BOONE, NE",-1.01427,0.70733,-0.85398,0.4103,0.77701,-1.2406,3,9,1.6217497978913
31013,53.6,"BOX BUTTE, NE",-0.65855,0.70733,0.18858,1.16332,-0.73966,-0.67846,3,8,0.0
31015,35.6,"BOYD, NE",-1.03909,1.09874,-0.98737,-0.95884,-0.73966,-0.00968,2,9,11.44949753491038
31017,38.8,"BROWN, NE",-0.84055,1.09874,-0.64622,-0.95884,0.77701,-0.533,3,9,2.2434031057291097
31019,28.166666666666668,"BUFFALO, NE",-0.83228,0.67722,-0.98715,0.47875,0.77701,-0.07105,3,7,3.24888879018692
31021,41.45,"BURT, NE",-0.95637,0.70733,-1.17012,0.4103,-0.73966,0.01358,3,6,5.15615122747393
31023,42.6,"BUTLER, NE",-0.89019,0.40624,-1.1281,-0.0689,-0.73966,-0.95291,2,6,0.41840478630143
31025,31.8,"CASS, NE",-0.82401,0.40624,-1.08609,-0.0689,-0.73966,0.19587,3,2,4.51813587468476
31027,48.2,"CEDAR, NE",-1.13009,0.70733,-1.18967,0.4103,-0.73966,-0.06598,3,9,1.51696273426369
31029,29.4,"CHASE, NE",-0.4931,0.73744,-0.47269,0.27338,-1.043,-0.46935,3,9,0.21571345134466002
31031,38.150000000000006,"CHERRY, NE",-1.03082,1.09874,-0.60233,-0.95884,0.77701,-0.02011,3,8,1.27659444314623
31033,30.05,"CHEYENNE, NE",-0.53447,0.70733,0.07578,1.16332,-0.73966,-2.35103,3,8,0.0
31035,28.55,"CLAY, NE",-0.73301,0.67722,-1.04512,-0.00045,-1.043,-1.21552,2,9,0.0
31037,39.7,"COLFAX, NE",-0.88191,0.40624,-1.17327,-0.0689,0.77701,0.22537,3,8,5.58357822804543
31039,42.5,"CUMING, NE",-1.06391,0.70733,-1.2552,0.4103,0.77701,-0.34543,3,8,3.25877075790023
31041,36.95,"CUSTER, NE",-0.82401,0.67722,-0.36011,0.47875,0.77701,-2.14528,3,8,2.61105822209169
31043,33.4,"DAKOTA, NE",-1.22936,0.70733,-1.1317,0.4103,-0.73966,0.21999,3,2,7.91180717434174
31045,48.9,"DAWES, NE",-0.81573,0.70733,-0.3515,1.16332,-0.588,-0.50053,3,8,11.529277968721841
31047,30.335,"DAWSON, NE",-0.69164,0.67722,-0.51807,0.47875,0.77701,-0.1597,4,8,1.1027238049274701
31049,25.8,"DEUEL, NE",-0.56756,0.70733,-0.41576,1.16332,-0.73966,-0.75437,3,9,1.5
31051,50.7,"DIXON, NE",-1.13009,0.70733,-1.18967,0.4103,-0.73966,0.23011,3,6,3.2334141262197305
31053,45.8,"DODGE, NE",-0.86537,0.40624,-1.18293,-0.0689,0.77701,0.38181,3,5,3.03966732330756
31055,34.4,"DOUGLAS, NE",-0.84882,0.40624,-1.24637,-0.0689,-0.73966,0.57906,3,2,3.07282981697819
31057,28.5,"DUNDY, NE",-0.37729,0.73744,-0.70165,0.27338,-0.73966,-1.12694,3,9,0.8906155655150501
31059,32.55,"FILLMORE, NE",-0.7661,0.67722,-1.05268,-0.00045,-1.043,-1.81083,2,9,0.84164214218345
31061,25.25,"FRANKLIN, NE",-0.56756,0.85787,-1.16863,0.4103,0.62534,-1.71938,3,9,3.91882392745924
31063,28.825,"FRONTIER, NE",-0.60892,0.73744,-0.67393,0.27338,0.77701,-0.21819,4,9,2.8271071500691503
31065,29.625,"FURNAS, NE",-0.50965,0.85787,-1.16211,0.4103,-0.73966,-0.49086,3,9,4.0605142102941
31067,31.066666666666663,"GAGE, NE",-0.69164,0.67722,-1.27093,-0.00045,-0.73966,-0.23767,2,5,0.7944871755337399
31069,35.55,"GARDEN, NE",-0.63374,0.70733,-0.1889,1.16332,0.77701,0.31405,4,9,0.7162312513654601
31071,44.3,"GARFIELD, NE",-1.02255,1.09874,-0.6206,-0.95884,0.77701,-0.69295,3,9,1.5733411759826201
31073,26.9,"GOSPER, NE",-0.60892,0.85787,-1.07725,0.4103,-0.73966,0.08003,3,9,0.20012382149176
31075,41.15,"GRANT, NE",-0.66683,1.09874,-0.35779,-0.95884,0.77701,0.02718,3,9,0.0
31077,31.15,"GREELEY, NE",-0.88191,0.67722,-0.74306,0.47875,0.77701,-0.90903,3,9,0.0
31079,32.1,"HALL, NE",-0.87364,0.67722,-1.03021,0.47875,-1.19466,0.11445,3,7,0.0
31081,34.6,"HAMILTON, NE",-0.87364,0.40624,-1.03021,-0.0689,-1.043,-0.21712,2,8,0.0
31083,32.35,"HARLAN, NE",-0.55928,0.85787,-1.16001,0.4103,-0.73966,0.78381,3,9,7.2604945155778795
31085,29.9,"HAYES, NE",-0.5841,0.73744,-0.48677,0.27338,-0.73966,-1.75488,2,9,0.0
31087,25.2,"HITCHCOCK, NE",-0.5841,0.73744,-0.83631,0.27338,-0.73966,0.17804,3,9,1.43408643324755
31089,42.175,"HOLT, NE",-1.03909,1.09874,-0.79916,-0.95884,0.77701,-0.74969,3,8,3.02404356503457
31091,45.8,"HOOKER, NE",-0.66683,1.09874,-0.35779,-0.95884,0.77701,-1.53047,3,9,1.66701457789616
31093,31.7,"HOWARD, NE",-0.83228,0.67722,-0.93337,0.47875,0.77701,0.13179,4,9,5.977200720629059
31095,26.5,"JEFFERSON, NE",-0.73301,0.67722,-1.26022,-0.00045,-0.73966,-0.35896,2,8,2.63803025956132
31097,28.05,"JOHNSON, NE",-0.73301,0.67722,-0.96446,-0.00045,-0.73966,-0.83552,2,6,8.47055050446197
31099,36.5,"KEARNEY, NE",-0.64201,0.85787,-0.92349,0.4103,-1.043,-2.00094,2,8,0.58216896644755
31101,23.0,"KEITH, NE",-0.65028,0.73744,-0.50189,0.27338,0.77701,0.86743,4,8,2.49830418853121
31103,42.43214285714286,"KEYA PAHA, NE",-1.03909,1.09874,-0.98737,-0.95884,-0.73966,-1.06438,2,9,11.85703688580384
31105,33.2,"KIMBALL, NE",-0.48483,0.70733,0.66522,1.16332,-0.73966,-1.3947,3,6,0.0
31107,53.2,"KNOX, NE",-1.13009,0.70733,-1.18967,0.4103,-0.73966,0.62547,3,9,9.76558660562746
31109,33.95,"LANCASTER, NE",-0.88191,0.40624,-1.30771,-0.0689,-0.73966,0.04593,2,2,2.65513785794881
31111,30.1,"LINCOLN, NE",-0.78264,0.73744,-0.39771,0.27338,0.77701,-0.35882,4,7,6.769666032827749
31113,39.8,"LOGAN, NE",-0.74128,1.09874,-0.35465,-0.95884,0.77701,-1.23538,3,9,0.0
31115,39.8,"LOUP, NE",-1.02255,1.09874,-0.6206,-0.95884,0.77701,-0.69267,3,9,4.31714067825357
31117,34.675,"MC PHERSON, NE",-0.77437,1.09874,-0.01267,-0.95884,0.77701,-1.03162,3,9,0.0
31119,41.25,"MADISON, NE",-1.006,0.70733,-1.06047,0.4103,0.77701,-0.36069,3,7,1.90113100672053
31121,36.0,"MERRICK, NE",-0.80746,0.40624,-1.06886,-0.0689,-1.19466,0.44561,2,8,1.29454980982196
31123,23.6,"MORRILL, NE",-0.55101,0.70733,-0.10277,1.16332,0.77701,-0.36776,4,9,1.4843283373901701
31125,37.0,"NANCE, NE",-0.86537,0.40624,-0.96783,-0.0689,0.77701,0.302,3,9,15.61778013699322
31127,35.6,"NEMAHA, NE",-0.63374,0.67722,-1.02243,-0.00045,-0.73966,-0.15893,3,8,7.55368774149635
31129,28.266666666666666,"NUCKOLLS, NE",-0.7661,0.67722,-1.32156,-0.00045,0.62534,-1.06012,3,9,1.78730102893206
31131,31.7,"OTOE, NE",-0.79919,0.67722,-1.24846,-0.00045,-0.73966,-0.25285,2,6,7.244894298758631
31133,28.9,"PAWNEE, NE",-0.55101,0.67722,-1.31273,-0.00045,-0.73966,-0.57095,2,9,1.19590539706082
31135,27.23333333333333,"PERKINS, NE",-0.55101,0.73744,-0.66742,0.27338,-1.043,-0.98854,2,9,0.0
31137,28.9,"PHELPS, NE",-0.60892,0.85787,-1.07725,0.4103,-0.73966,-1.05119,3,8,0.0
31139,48.1,"PIERCE, NE",-1.14664,0.70733,-1.12623,0.4103,-0.73966,-0.68068,2,9,3.2124853972434004
31141,32.3,"PLATTE, NE",-0.88191,0.40624,-1.17327,-0.0689,0.77701,0.33709,3,7,0.76833548367483
31143,36.73333333333333,"POLK, NE",-0.915,0.40624,-1.18083,-0.0689,-1.043,-0.32678,2,9,0.0
31145,25.1,"RED WILLOW, NE",-0.44347,0.73744,-0.82433,0.27338,-0.73966,-0.76756,3,8,0.59199957779313
31147,32.2,"RICHARDSON, NE",-0.55101,0.67722,-0.96318,-0.00045,-0.73966,-0.3343,3,8,7.18547548030406
31149,50.1,"ROCK, NE",-0.84055,1.09874,-0.64622,-0.95884,0.77701,-0.49065,3,9,0.0
31151,29.0,"SALINE, NE",-0.75783,0.67722,-1.2054,-0.00045,-0.73966,-1.01413,2,6,5.22948162663487
31153,37.6,"SARPY, NE",-0.90673,0.40624,-1.33355,-0.0689,-0.73966,0.60792,3,2,4.12848652765927
31155,34.925,"SAUNDERS, NE",-0.86537,0.40624,-1.18293,-0.0689,-0.73966,-0.15033,2,6,4.093506420618239
31157,35.599999999999994,"SCOTT BLUFF, NE",-0.65855,0.70733,-0.10719,1.16332,0.01867,-0.00925,4,7,5.57445278301002
31159,34.900000000000006,"SEWARD, NE",-0.79092,0.40624,-1.15919,-0.0689,-0.73966,-0.86154,2,6,3.8039637603500003
31161,45.1,"SHERIDAN, NE",-0.90673,0.70733,0.09151,1.16332,0.77701,0.17051,4,9,3.27613226799107
31163,34.3,"SHERMAN, NE",-0.87364,0.67722,-0.89577,0.47875,0.77701,0.09251,4,9,3.39540064802963
31165,37.1,"SIOUX, NE",-0.89019,0.70733,0.61961,1.16332,-0.588,-1.68323,3,9,3.3708740201859695
31167,43.1,"STANTON, NE",-1.03082,0.70733,-0.8981,0.4103,0.77701,-0.57718,3,9,7.011137721328501
31169,27.9,"THAYER, NE",-0.7661,0.67722,-1.32156,-0.00045,-0.73966,-0.9711,2,9,5.5056148440048
31171,41.25,"THOMAS, NE",-0.82401,1.09874,-0.62899,-0.95884,0.77701,-1.0784,3,9,3.4534105015390497
31173,45.3,"THURSTON, NE",-1.16318,0.70733,-1.00902,0.4103,-0.73966,-0.17002,3,6,10.29329219607904
31175,34.76666666666667,"VALLEY, NE",-0.88191,0.67722,-0.74306,0.47875,0.77701,-0.3695,3,9,0.59664196018905
31177,40.125,"WASHINGTON, NE",-0.99773,0.40624,-0.94431,-0.0689,-0.73966,-0.00527,2,2,6.343150468335599
31179,49.3,"WAYNE, NE",-1.14664,0.70733,-0.9649,0.4103,-0.73966,-2.28758,2,8,0.0
31181,29.65,"WEBSTER, NE",-0.65028,0.85787,-1.20098,0.4103,0.62534,-1.91926,3,9,6.26744536977859
31183,38.94833333333334,"WHEELER, NE",-1.02255,1.09874,-0.6206,-0.95884,0.77701,-1.31177,3,9,4.421187445122101
31185,34.26666666666667,"YORK, NE",-0.78264,0.40624,-1.17746,-0.0689,-1.043,-1.38101,2,8,0.0
32001,1.9,"CHURCHILL, NV",-0.11257,1.46005,0.64949,2.53247,0.47368,0.42008,6,6,6.35651347461657
32003,4.583333333333333,"CLARK, NV",0.93805,2.78485,-2.72005,2.87475,0.47368,0.51094,6,2,8.51031096607924
32005,15.1,"DOUGLAS, NV",-0.18702,1.46005,1.78193,2.53247,1.23201,0.78896,7,8,48.84228468936791
32007,64.14,"ELKO, NV",-0.79919,-0.0454,0.87568,2.53247,0.47368,-0.99059,4,7,10.51854785449147
32009,23.75555555555555,"ESMERALDA, NV",-0.22011,2.6343,0.53752,2.87475,0.47368,-2.17555,5,9,9.36802349411645
32011,31.4,"EUREKA, NV",-0.79919,-0.0454,0.87568,2.53247,0.47368,-1.11969,4,9,18.19689600046904
32013,25.35,"HUMBOLDT, NV",-0.38556,1.46005,0.90302,2.53247,0.47368,-1.1159,5,8,1.5051453726978101
32015,23.7,"LANDER, NV",-0.26974,-0.0454,1.29248,2.53247,0.47368,-0.31508,5,8,13.746093364219389
32017,2.2,"LINCOLN, NV",-0.11257,2.6343,-0.15715,2.87475,0.47368,-1.84826,5,6,30.79579644801118
32019,3.5,"LYON, NV",-0.09602,1.46005,1.17759,2.53247,0.47368,0.14959,6,6,12.37546321700978
32021,0.0,"MINERAL, NV",0.00325,2.6343,-0.57432,2.87475,0.47368,0.29528,6,8,19.337971004382908
32023,6.566666666666666,"NYE, NV",-0.22011,2.6343,0.53752,2.87475,0.47368,-1.33114,6,2,20.5504679447748
32027,8.85,"PERSHING, NV",-0.23665,1.46005,-0.07124,2.53247,0.47368,0.06984,5,9,3.74399197915574
32029,39.5,"STOREY, NV",-0.00502,1.46005,1.64876,2.53247,0.47368,-0.99787,6,6,12.93103448275862
32031,11.28,"WASHOE, NV",-0.07948,1.46005,1.6788,2.53247,0.47368,0.70077,6,2,8.594685798785969
32033,38.63333333333333,"WHITE PINE, NV",-0.7661,-0.0454,1.52856,2.53247,0.47368,-0.68802,5,8,38.9999367269242
32510,9.3,"CARSON CITY, NV",-0.00502,1.46005,1.64876,2.53247,0.47368,1.18066,7,5,38.88888888888889
33001,67.25,"BELKNAP, NH",-1.03082,-0.34649,0.41941,-0.82193,1.08035,1.49692,4,5,62.66289207243284
33003,78.65,"CARROLL, NH",-1.03082,-0.34649,0.41941,-0.82193,1.68702,1.02499,4,6,84.6196917809559
33005,67.975,"CHESHIRE, NH",-0.89846,-0.34649,0.58411,-0.82193,1.08035,0.66491,4,3,81.56088203703173
33007,86.47777777777777,"COOS, NH",-1.39481,-1.09921,1.92259,-1.57496,1.68702,0.36638,3,7,89.81655418174816
33009,75.26,"GRAFTON, NH",-1.22109,-0.34649,0.54397,-0.82193,1.68702,0.4799,4,7,86.71318109618042
33011,57.08,"HILLSBOROUGH, NH",-0.88191,-0.34649,0.65511,-0.82193,1.08035,0.38914,4,1,69.32046504356828
33013,63.400000000000006,"MERRIMACK, NH",-1.01427,-0.34649,0.59797,-0.82193,1.08035,0.52851,3,5,79.84318497598764
33015,52.425,"ROCKINGHAM, NH",-0.95637,-0.34649,0.87336,-0.82193,0.17034,1.42121,4,2,55.73324671688711
33017,40.5,"STRAFFORD, NH",-0.83228,-0.34649,0.9219,-0.82193,0.17034,0.81223,3,2,56.35792888523882
33019,72.8,"SULLIVAN, NH",-1.22109,-0.34649,0.54397,-0.82193,1.08035,0.59901,3,7,84.8673226319263
34001,7.933333333333334,"ATLANTIC, NJ",0.16043,0.07504,0.58418,-1.23267,-1.19466,1.56834,3,2,50.02867987086882
34003,18.8875,"BERGEN, NJ",-0.21184,0.04493,-0.23362,-0.27427,0.92868,0.95045,4,1,11.06912791082634
34005,11.8,"BURLINGTON, NJ",0.01152,-0.01529,-0.37749,-0.27427,-1.043,0.39635,3,1,54.50453433928571
34007,10.9,"CAMDEN, NJ",-0.04639,-0.01529,-0.30335,-0.27427,-1.043,0.52912,3,1,28.40085877070551
